participant_id,statement_id,vote_value
5IxRFMEePn17WVQYm8EJJd-159,5935a0l7253j2d54-20,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,7e8g8jdp0lvsnujz-24,AGREE
5IxRFMEePn17WVQYm8EJJd-159,9t84azytjxepq85j-6,AGREE
5IxRFMEePn17WVQYm8EJJd-159,a7tz0yncxll4zklo-29,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,afeyuhz1gv0e38da-52,AGREE
5IxRFMEePn17WVQYm8EJJd-159,chj755nf4zw9xa3k-16,AGREE
5IxRFMEePn17WVQYm8EJJd-159,cvs4f8cgvyie6ivw-14,AGREE
5IxRFMEePn17WVQYm8EJJd-159,cwbfuk9e1v2isqp4-73,AGREE
5IxRFMEePn17WVQYm8EJJd-159,cwi64ciyhe7ur23g-10,AGREE
5IxRFMEePn17WVQYm8EJJd-159,d84u89yjb1qx6gvw-80,AGREE
5IxRFMEePn17WVQYm8EJJd-159,dhylurtp0lzjjege-67,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,f6a4fejgxaa2ilgb-168,AGREE
5IxRFMEePn17WVQYm8EJJd-159,fel6246hid25owf7-19,AGREE
5IxRFMEePn17WVQYm8EJJd-159,fl0ukeyz7srcbplj-79,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,hv3a3zmf8mdd4v30-1,AGREE
5IxRFMEePn17WVQYm8EJJd-159,i7p5tb94874frhoc-12,AGREE
5IxRFMEePn17WVQYm8EJJd-159,izzqy72wx7ptx63c-76,AGREE
5IxRFMEePn17WVQYm8EJJd-159,j49itn7s55j2o7s3-109,AGREE
5IxRFMEePn17WVQYm8EJJd-159,jja26yfpmvxpj4hn-123,AGREE
5IxRFMEePn17WVQYm8EJJd-159,k2vmwwyzx4w6xlpu-130,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,n9j2qp89uzfk8ut0-13,AGREE
5IxRFMEePn17WVQYm8EJJd-159,ofqewaouaxeqbnhl-45,AGREE
5IxRFMEePn17WVQYm8EJJd-159,os9xtogn1w1ht7pz-83,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,pht0hl9xpseimvih-9,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,pvs7hzioykl1cq99-15,AGREE
5IxRFMEePn17WVQYm8EJJd-159,riuu9k9xjuy0bvr6-129,AGREE
5IxRFMEePn17WVQYm8EJJd-159,royr6ccvcjwtl9tq-171,AGREE
5IxRFMEePn17WVQYm8EJJd-159,sg65kxvf1t2tala7-7,AGREE
5IxRFMEePn17WVQYm8EJJd-159,sq0oxfq8myx444nl-117,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,t1ghr09skdgigatj-68,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,t9nt3w5uzbikcidk-2,AGREE
5IxRFMEePn17WVQYm8EJJd-159,teiyzcotohp6vz41-43,AGREE
5IxRFMEePn17WVQYm8EJJd-159,trp0j43d5iqvnb4g-61,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,vdz4x1zhqimqodpx-172,AGREE
5IxRFMEePn17WVQYm8EJJd-159,x7eedtjvzhwjr64d-17,DISAGREE
5IxRFMEePn17WVQYm8EJJd-159,z15bcw790pdw5py6-118,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,0dl5e11e9ftaxp0w-442,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,1n13jcat9mx2x18h-49,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,313fpoyipk0qtl3q-210,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,3pt5r5rc6zs62ywe-538,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,3t60rjiw1swjckjl-39,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,4qxxva2ieuc1hh5l-150,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,a7tz0yncxll4zklo-29,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,cj4t0sekkbp2qd6v-216,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,cvs4f8cgvyie6ivw-14,DISAGREE
5J9F5moZHbhuEJXIwFkhVO-537,dhylurtp0lzjjege-67,DISAGREE
5J9F5moZHbhuEJXIwFkhVO-537,hukwqvr1h61iaoim-469,DISAGREE
5J9F5moZHbhuEJXIwFkhVO-537,jeyn9382kkzmpjrh-262,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,k2vmwwyzx4w6xlpu-130,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,li076a3kkrzd5e9p-555,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,nqjqijc1ydmt8vt4-532,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,okep7y6wktakpuxq-30,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,os9xtogn1w1ht7pz-83,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,phr62gdswm31yiha-31,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,pht0hl9xpseimvih-9,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,pvs7hzioykl1cq99-15,DISAGREE
5J9F5moZHbhuEJXIwFkhVO-537,qzcuctsuflsehuds-278,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,ro8bnp84dyt9moge-149,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,sb5iqnf74t60ploz-466,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,sq0oxfq8myx444nl-117,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,t9nt3w5uzbikcidk-2,PASS
5J9F5moZHbhuEJXIwFkhVO-537,vt997e4uny181acj-446,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,x7eedtjvzhwjr64d-17,DISAGREE
5J9F5moZHbhuEJXIwFkhVO-537,xuj3ac6pe63lbqgu-486,AGREE
5J9F5moZHbhuEJXIwFkhVO-537,yv37dia5u6hc36ko-136,AGREE
5jjmiSqLacRXP8p21BsrYg-938,2z0ljch2vffqot8h-473,AGREE
5jjmiSqLacRXP8p21BsrYg-938,45bg34iq7zj3sweb-565,AGREE
5jjmiSqLacRXP8p21BsrYg-938,5935a0l7253j2d54-20,AGREE
5jjmiSqLacRXP8p21BsrYg-938,6ys445gdej31gymd-579,AGREE
5jjmiSqLacRXP8p21BsrYg-938,9tze5r5uqpgb7r3o-70,AGREE
5jjmiSqLacRXP8p21BsrYg-938,a7tz0yncxll4zklo-29,DISAGREE
5jjmiSqLacRXP8p21BsrYg-938,afeyuhz1gv0e38da-52,AGREE
5jjmiSqLacRXP8p21BsrYg-938,b0oih5csk30lvylk-284,AGREE
5jjmiSqLacRXP8p21BsrYg-938,chj755nf4zw9xa3k-16,AGREE
5jjmiSqLacRXP8p21BsrYg-938,cvs4f8cgvyie6ivw-14,AGREE
5jjmiSqLacRXP8p21BsrYg-938,d84u89yjb1qx6gvw-80,AGREE
5jjmiSqLacRXP8p21BsrYg-938,f0onjpi163yk03o4-914,AGREE
5jjmiSqLacRXP8p21BsrYg-938,ffcxhgnzei3zrrhf-810,AGREE
5jjmiSqLacRXP8p21BsrYg-938,flul1rsrla8s8hmb-241,AGREE
5jjmiSqLacRXP8p21BsrYg-938,g8sbi4q2y9v86wzs-35,AGREE
5jjmiSqLacRXP8p21BsrYg-938,glh62c9t199dxj37-491,AGREE
5jjmiSqLacRXP8p21BsrYg-938,go8jn42x2ezc7fov-671,AGREE
5jjmiSqLacRXP8p21BsrYg-938,h2m5zja8dzr1yxr2-66,AGREE
5jjmiSqLacRXP8p21BsrYg-938,ie0rnujjq9k6re4q-232,AGREE
5jjmiSqLacRXP8p21BsrYg-938,imj70e3p15ahdbvz-283,AGREE
5jjmiSqLacRXP8p21BsrYg-938,j3muurmybd2qe4pa-424,AGREE
5jjmiSqLacRXP8p21BsrYg-938,jeyn9382kkzmpjrh-262,AGREE
5jjmiSqLacRXP8p21BsrYg-938,k0axycelos6zle6k-275,AGREE
5jjmiSqLacRXP8p21BsrYg-938,k9tr74qgefqjg02u-269,AGREE
5jjmiSqLacRXP8p21BsrYg-938,mzsgippsfnkomv2x-199,AGREE
5jjmiSqLacRXP8p21BsrYg-938,ofqewaouaxeqbnhl-45,AGREE
5jjmiSqLacRXP8p21BsrYg-938,pja1wj0tpac56t4u-18,DISAGREE
5jjmiSqLacRXP8p21BsrYg-938,pnsm43d8w3zp08j3-55,DISAGREE
5jjmiSqLacRXP8p21BsrYg-938,pvs7hzioykl1cq99-15,AGREE
5jjmiSqLacRXP8p21BsrYg-938,qo1vsmado8e7flqh-367,PASS
5jjmiSqLacRXP8p21BsrYg-938,qvindh4spfdrwb2s-831,AGREE
5jjmiSqLacRXP8p21BsrYg-938,rdmly4lyk83tqll8-81,AGREE
5jjmiSqLacRXP8p21BsrYg-938,sigbiaf92movs0cd-852,AGREE
5jjmiSqLacRXP8p21BsrYg-938,t7zewviytwbozd1a-265,AGREE
5jjmiSqLacRXP8p21BsrYg-938,t9nt3w5uzbikcidk-2,AGREE
5jjmiSqLacRXP8p21BsrYg-938,vhdk8lw2lm349el8-326,DISAGREE
5jjmiSqLacRXP8p21BsrYg-938,whef0votqtxhi15c-277,AGREE
5jjmiSqLacRXP8p21BsrYg-938,x7eedtjvzhwjr64d-17,AGREE
5jjmiSqLacRXP8p21BsrYg-938,xmxb9yo18pajssuu-361,AGREE
5jjmiSqLacRXP8p21BsrYg-938,y4x41dntcagrp2u4-307,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,0dk0get8t63j3r30-131,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,15z8vmuhxid4n1u3-183,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,1g463sdygfliji18-274,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,2bc2nnuvy8n1utox-229,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,5935a0l7253j2d54-20,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,7c7bo119xp9n56ny-280,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,8hyexf7jxjn6fokz-435,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,a7tz0yncxll4zklo-29,DISAGREE
5jpFmMNdouWPVw7EYXoSkJ-479,asifpwioxd9css9t-221,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,ba75uuzpeal2w37d-191,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,chj755nf4zw9xa3k-16,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,cvs4f8cgvyie6ivw-14,PASS
5jpFmMNdouWPVw7EYXoSkJ-479,cwbfuk9e1v2isqp4-73,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,dppq0y9dom5igqpk-11,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,fel6246hid25owf7-19,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,g8sbi4q2y9v86wzs-35,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,gzr7txcb48y1o4iz-300,DISAGREE
5jpFmMNdouWPVw7EYXoSkJ-479,hv3a3zmf8mdd4v30-1,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,k0axycelos6zle6k-275,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,mjsrd9q46nouhfj7-296,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,mzsgippsfnkomv2x-199,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,oqw9ja2m0w10lbt3-223,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,pvs7hzioykl1cq99-15,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,r7s20cv3tlcxlvpy-227,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,ro8bnp84dyt9moge-149,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,sb5iqnf74t60ploz-466,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,vdz4x1zhqimqodpx-172,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,x7eedtjvzhwjr64d-17,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,xyvgiui9kkhzlm72-257,AGREE
5jpFmMNdouWPVw7EYXoSkJ-479,yxdw2zcfzw0ldalm-314,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,3jczucqmrunjdu0i-463,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,3jpxgh30153sflse-559,PASS
5KgKG7ESdPo0SjB4W0RKUw-883,3pt5r5rc6zs62ywe-538,PASS
5KgKG7ESdPo0SjB4W0RKUw-883,3qsqcq30o30ubmc9-279,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,5935a0l7253j2d54-20,DISAGREE
5KgKG7ESdPo0SjB4W0RKUw-883,6szn9dde3cup8ijl-472,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,7n8la100qxmcthph-419,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,9boq0iq2fa39e3nw-480,PASS
5KgKG7ESdPo0SjB4W0RKUw-883,9tze5r5uqpgb7r3o-70,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,a7tz0yncxll4zklo-29,PASS
5KgKG7ESdPo0SjB4W0RKUw-883,b0oih5csk30lvylk-284,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,chj755nf4zw9xa3k-16,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,cvs4f8cgvyie6ivw-14,DISAGREE
5KgKG7ESdPo0SjB4W0RKUw-883,d2kd1poxrteo2t8f-755,PASS
5KgKG7ESdPo0SjB4W0RKUw-883,d7yxw1tbrwr965r9-870,PASS
5KgKG7ESdPo0SjB4W0RKUw-883,dhylurtp0lzjjege-67,PASS
5KgKG7ESdPo0SjB4W0RKUw-883,go8jn42x2ezc7fov-671,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,i9nb74x2ek3zezqa-213,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,imj70e3p15ahdbvz-283,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,izzqy72wx7ptx63c-76,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,j49itn7s55j2o7s3-109,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,jcns6g298cqk4lta-467,PASS
5KgKG7ESdPo0SjB4W0RKUw-883,k0axycelos6zle6k-275,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,k0vm59m6mg87oi0e-599,DISAGREE
5KgKG7ESdPo0SjB4W0RKUw-883,keh5sw2292mtr6sn-490,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,li076a3kkrzd5e9p-555,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,mjsrd9q46nouhfj7-296,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,pht0hl9xpseimvih-9,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,pnsm43d8w3zp08j3-55,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,pvs7hzioykl1cq99-15,DISAGREE
5KgKG7ESdPo0SjB4W0RKUw-883,tow4ycz04cdpqvl0-460,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,uug95rlrdihsa7he-494,DISAGREE
5KgKG7ESdPo0SjB4W0RKUw-883,vt997e4uny181acj-446,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,wkshy8nbiquwrxze-684,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,wnnhj7xvg0fn9xuy-3,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,x7eedtjvzhwjr64d-17,PASS
5KgKG7ESdPo0SjB4W0RKUw-883,xmxb9yo18pajssuu-361,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,xpnmjqy3odsx4nxv-576,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,y4x41dntcagrp2u4-307,AGREE
5KgKG7ESdPo0SjB4W0RKUw-883,yxdw2zcfzw0ldalm-314,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,1b0z3nx39rbsv55p-116,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,1n13jcat9mx2x18h-49,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,3c9xqym52xg8p6be-235,PASS
5klC3JkCeRyCAoh3UBVS2C-441,3qsqcq30o30ubmc9-279,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,5935a0l7253j2d54-20,PASS
5klC3JkCeRyCAoh3UBVS2C-441,6qdy4lmct64z7w2s-233,PASS
5klC3JkCeRyCAoh3UBVS2C-441,7fxzv4u3bbxux1ox-238,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,7ln23y30ysxpnngh-207,PASS
5klC3JkCeRyCAoh3UBVS2C-441,9tze5r5uqpgb7r3o-70,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,a7tz0yncxll4zklo-29,DISAGREE
5klC3JkCeRyCAoh3UBVS2C-441,ba75uuzpeal2w37d-191,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,chj755nf4zw9xa3k-16,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,cj4t0sekkbp2qd6v-216,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,cvs4f8cgvyie6ivw-14,PASS
5klC3JkCeRyCAoh3UBVS2C-441,d84u89yjb1qx6gvw-80,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,f6a4fejgxaa2ilgb-168,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,ir4cowgzrixa11dp-32,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,ly8ozcywd14ve92m-54,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,mb5m9j98cwn2y8fv-228,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,me8f840982n2atqy-132,PASS
5klC3JkCeRyCAoh3UBVS2C-441,mzsgippsfnkomv2x-199,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,pvs7hzioykl1cq99-15,PASS
5klC3JkCeRyCAoh3UBVS2C-441,rdmly4lyk83tqll8-81,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,sq0oxfq8myx444nl-117,PASS
5klC3JkCeRyCAoh3UBVS2C-441,tj1gm25len606n9r-226,PASS
5klC3JkCeRyCAoh3UBVS2C-441,upfln4rxyj38xrg2-299,DISAGREE
5klC3JkCeRyCAoh3UBVS2C-441,wnnhj7xvg0fn9xuy-3,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,x7eedtjvzhwjr64d-17,PASS
5klC3JkCeRyCAoh3UBVS2C-441,xtxmgtt0iaakytt3-282,AGREE
5klC3JkCeRyCAoh3UBVS2C-441,y36ddfgs3jonou9i-306,PASS
5KY5S1KqLZaeUWbltXvHkh-362,3qsqcq30o30ubmc9-279,PASS
5KY5S1KqLZaeUWbltXvHkh-362,53lc58drc11ertj5-8,PASS
5KY5S1KqLZaeUWbltXvHkh-362,6g5g79or7875aud9-268,PASS
5KY5S1KqLZaeUWbltXvHkh-362,7c7bo119xp9n56ny-280,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,7fxzv4u3bbxux1ox-238,PASS
5KY5S1KqLZaeUWbltXvHkh-362,8riec4d145bm1enf-208,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,a7tz0yncxll4zklo-29,PASS
5KY5S1KqLZaeUWbltXvHkh-362,cdyk0x65mufm8zov-206,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,chj755nf4zw9xa3k-16,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,cwbfuk9e1v2isqp4-73,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,fel6246hid25owf7-19,PASS
5KY5S1KqLZaeUWbltXvHkh-362,g8sbi4q2y9v86wzs-35,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,i7p5tb94874frhoc-12,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,izzqy72wx7ptx63c-76,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,jeyn9382kkzmpjrh-262,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,jja26yfpmvxpj4hn-123,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,k0axycelos6zle6k-275,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,mjsrd9q46nouhfj7-296,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,oqw9ja2m0w10lbt3-223,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,pvs7hzioykl1cq99-15,PASS
5KY5S1KqLZaeUWbltXvHkh-362,r5xqt4p501nouhtc-243,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,riuu9k9xjuy0bvr6-129,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,ro8bnp84dyt9moge-149,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,sg65kxvf1t2tala7-7,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,vdz4x1zhqimqodpx-172,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,x7eedtjvzhwjr64d-17,PASS
5KY5S1KqLZaeUWbltXvHkh-362,xaji0y6dpbhsahxt-0,AGREE
5KY5S1KqLZaeUWbltXvHkh-362,yv37dia5u6hc36ko-136,DISAGREE
5KY5S1KqLZaeUWbltXvHkh-362,z15bcw790pdw5py6-118,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,1g463sdygfliji18-274,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,3t60rjiw1swjckjl-39,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,4n89qkns832ejx5t-211,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,53lc58drc11ertj5-8,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,5935a0l7253j2d54-20,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,6qdy4lmct64z7w2s-233,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,a7tz0yncxll4zklo-29,PASS
5l38JSbLNHJ1t3ax0fDSmM-309,asifpwioxd9css9t-221,PASS
5l38JSbLNHJ1t3ax0fDSmM-309,ba75uuzpeal2w37d-191,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,chj755nf4zw9xa3k-16,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,cj4t0sekkbp2qd6v-216,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,cvs4f8cgvyie6ivw-14,PASS
5l38JSbLNHJ1t3ax0fDSmM-309,fflzm764jwtektsg-236,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,fl0ukeyz7srcbplj-79,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,flul1rsrla8s8hmb-241,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,h2m5zja8dzr1yxr2-66,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,i9nb74x2ek3zezqa-213,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,ir4cowgzrixa11dp-32,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,izzqy72wx7ptx63c-76,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,k3ny9v20yar821uz-252,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,oqw9ja2m0w10lbt3-223,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,phr62gdswm31yiha-31,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,pht0hl9xpseimvih-9,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,pvs7hzioykl1cq99-15,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,r5xqt4p501nouhtc-243,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,royr6ccvcjwtl9tq-171,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,sq0oxfq8myx444nl-117,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,t7o75rh8lx6dut07-267,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,x7eedtjvzhwjr64d-17,AGREE
5l38JSbLNHJ1t3ax0fDSmM-309,z15bcw790pdw5py6-118,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,0ezzf8s2zge2j51b-461,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,2c9ros7yt2m6twd1-359,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,3p91i3vmzwffhhcm-395,PASS
5ljzd3cdw0dlMeyNxgxkVD-879,493wxa73jgzlma5u-186,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,4qxxva2ieuc1hh5l-150,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,53lc58drc11ertj5-8,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,5935a0l7253j2d54-20,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,7oq2zdo74v1qx8er-695,DISAGREE
5ljzd3cdw0dlMeyNxgxkVD-879,9tze5r5uqpgb7r3o-70,DISAGREE
5ljzd3cdw0dlMeyNxgxkVD-879,a7tz0yncxll4zklo-29,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,b0oih5csk30lvylk-284,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,chj755nf4zw9xa3k-16,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,cj4t0sekkbp2qd6v-216,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,cvs4f8cgvyie6ivw-14,PASS
5ljzd3cdw0dlMeyNxgxkVD-879,dppq0y9dom5igqpk-11,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,f8krd5eqy08p0fod-146,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,gzr7txcb48y1o4iz-300,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,jeyn9382kkzmpjrh-262,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,jlzfflb7wxrum2lh-742,DISAGREE
5ljzd3cdw0dlMeyNxgxkVD-879,k0axycelos6zle6k-275,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,k2vmwwyzx4w6xlpu-130,PASS
5ljzd3cdw0dlMeyNxgxkVD-879,kkv9rftmttqlgzui-115,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,kwe4bx4lr9tjq8zg-901,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,me8f840982n2atqy-132,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,n9j2qp89uzfk8ut0-13,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,n9wszv83xphx2kbv-845,PASS
5ljzd3cdw0dlMeyNxgxkVD-879,noljq52wspofv177-547,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,pht0hl9xpseimvih-9,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,pvs7hzioykl1cq99-15,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,rdmly4lyk83tqll8-81,DISAGREE
5ljzd3cdw0dlMeyNxgxkVD-879,s1k9ye9o2m71hssb-247,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,sg65kxvf1t2tala7-7,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,t1ghr09skdgigatj-68,PASS
5ljzd3cdw0dlMeyNxgxkVD-879,teiyzcotohp6vz41-43,PASS
5ljzd3cdw0dlMeyNxgxkVD-879,tgv44ftj5ccasbuo-801,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,ujv6oh9sdbdw2pcn-5,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,x7eedtjvzhwjr64d-17,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,xyjoa21a6xvaj2k8-575,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,yt8qzpky32orwixz-356,AGREE
5ljzd3cdw0dlMeyNxgxkVD-879,yx9trflqbmae38sr-387,AGREE
5lS0TUwfeLP3qZgByssjbR-798,06nkwfg3mwu4cfil-890,AGREE
5lS0TUwfeLP3qZgByssjbR-798,0s0r2sds8b25sq8c-170,AGREE
5lS0TUwfeLP3qZgByssjbR-798,2853uy8u118qqvae-859,AGREE
